timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
53,1620.5096,2399.9622,3197.9878,4011.0532,4843.9634,5689.8916,6552.2783,7424.5986,8325.697,9227.494,10152.663,11074.103,12007.363,12965.803,13939.931,14929.248,15941.293,16959.771,18006.113,19059.52,20137.402,21227.062,22330.146,23473.95,24613.113,25806.594,27010.523,28220.996,29453.191,30688.414,31928.154,33184.555,34453.98,35742.93,37037.043,38360.26,39704.766,41065.305,42451.03,43844.01,45260.562,46694.2,48151.867,49633.727,51134.67,52664.95,54220.832,55798.03,57419.96,59078.027,60753.105,62471.305,64225.734,66029.66,67866.36,69737.484,71661.68,73645.54,75697.266,77812.445,79952.61,82165.4,84453.57,86796.125,89228.914,91749.98,94356.46,97078.055,99874.41,102789.734,105830.78,109017.234,112317.04,115796.99,119419.15,123166.79,127127.26,131292.4,135657.42,140229.67,145078.05,150203.47,155649.78,161443.84,167582.53,174232.17,181367.25,189089.56,197526.2,206775.56,216993.23,228140.06,240587.31,254506.25,270129.66,287960.34,309147.56,335156.22,369079.34,413712.94
54,1561.9543,2431.101,3318.2852,4224.8496,5151.343,6092.7607,7058.007,8055.74,9076.209,10125.96,11190.67,12243.627,13321.3,14410.251,15498.761,16593.676,17691.787,18811.861,19940.32,21109.672,22296.227,23495.07,24695.633,25909.785,27139.006,28383.285,29649.773,30921.457,32224.39,33536.113,34859.637,36210.375,37572.496,38946.184,40355.336,41778.42,43220.05,44692.266,46177.445,47685.836,49208.645,50764.344,52334.332,53948.31,55574.746,57254.31,58946.555,60683.348,62445.64,64243.184,66068.086,67938.54,69854.12,71823.875,73825.45,75866.05,77964.97,80115.57,82322.27,84592.82,86925.45,89311.28,91786.69,94360.81,96990.41,99694.86,102510.586,105443.484,108490.66,111641.805,114935.08,118353.26,121925.164,125660.516,129590.76,133687.92,138000.34,142505.95,147288.7,152302.9,157570.7,163181.73,169070.22,175324.58,181929.23,188947.66,196326.92,204253.95,212761.83,221957.36,231890.69,242876.22,254933.8,268453.22,283719.7,300870.6,320506.03,343499.0,372895.0,412527.1
55,1667.3567,2537.1619,3421.373,4323.974,5235.939,6161.6704,7118.93,8075.892,9052.609,10052.233,11053.578,12038.307,13011.978,14015.693,15046.797,16068.853,17133.668,18194.193,19273.219,20382.057,21505.93,22648.71,23802.035,24985.09,26198.14,27433.836,28683.4,29970.361,31264.074,32589.988,33941.73,35296.8,36662.26,38023.3,39392.906,40781.535,42193.49,43609.785,45069.375,46538.45,48035.336,49533.547,51056.043,52586.49,54145.25,55727.797,57326.594,58968.867,60647.48,62346.727,64078.703,65838.07,67656.12,69515.15,71390.25,73332.805,75318.0,77346.18,79433.36,81576.08,83786.04,86058.305,88384.39,90795.8,93261.27,95806.32,98476.45,101223.08,104105.29,107120.414,110241.57,113484.54,116893.516,120433.46,124169.54,128082.78,132213.61,136576.58,141140.48,146035.94,151130.4,156568.69,162291.06,168418.0,174901.31,181796.66,189161.5,196867.31,205131.61,214045.84,223748.45,234473.2,246309.12,259661.31,274675.75,291806.88,311764.34,335657.25,365996.34,406023.84
56,1683.6213,2496.9722,3337.11,4195.7363,5072.059,5952.992,6853.8716,7753.3335,8674.325,9606.761,10543.42,11495.976,12457.367,13445.778,14423.241,15410.646,16401.803,17437.988,18467.865,19520.947,20583.83,21672.223,22775.203,23883.342,25006.922,26112.754,27243.062,28370.996,29534.684,30698.693,31875.248,33070.543,34267.83,35479.344,36720.027,37975.69,39251.973,40552.555,41880.465,43242.47,44623.223,46031.91,47458.26,48910.117,50387.03,51898.008,53438.703,54997.24,56590.38,58218.875,59879.03,61590.12,63344.344,65133.367,66943.57,68819.586,70728.8,72690.71,74707.625,76777.836,78916.79,81117.664,83412.8,85761.58,88183.03,90696.89,93297.414,95987.414,98792.85,101716.36,104760.46,107947.51,111300.49,114808.47,118494.195,122329.44,126378.805,130681.13,135209.7,139960.31,144999.22,150318.78,155872.17,161807.1,168104.97,174837.38,182070.55,189771.2,198106.69,207181.69,217088.8,228015.05,240070.33,253514.38,268526.78,285496.7,305307.06,328959.7,358984.1,397996.1
57,1641.0134,2500.3062,3371.0544,4243.633,5129.3784,6034.456,6950.9834,7881.5757,8804.884,9758.12,10710.821,11688.113,12654.91,13658.807,14678.844,15686.331,16738.352,17767.973,18833.766,19914.963,21014.68,22134.582,23260.545,24424.646,25614.293,26814.273,28029.703,29270.16,30537.246,31810.219,33122.047,34449.004,35792.008,37172.723,38579.168,40014.11,41453.867,42923.336,44402.824,45897.863,47416.953,48955.594,50506.805,52083.324,53685.934,55308.195,56960.27,58643.184,60358.45,62096.836,63856.98,65643.086,67444.44,69294.41,71170.11,73096.04,75058.305,77054.31,79110.45,81225.32,83401.67,85654.5,87960.695,90352.734,92807.46,95356.72,97997.1,100753.92,103618.59,106594.74,109691.664,112912.22,116293.336,119862.61,123577.516,127517.68,131622.5,135975.4,140565.45,145399.8,150545.38,155885.84,161565.69,167646.16,174083.92,180907.16,188191.58,195965.5,204337.23,213353.33,223209.12,234026.38,246099.97,259639.31,274981.22,292477.4,312670.5,336839.1,367469.12,408123.78
58,1627.3787,2476.4,3356.802,4234.032,5116.4507,6002.667,6899.826,7824.991,8769.145,9727.762,10672.272,11641.158,12609.183,13569.856,14537.359,15546.658,16561.541,17567.91,18606.941,19655.67,20724.982,21813.023,22898.541,24010.957,25148.16,26309.986,27486.582,28688.014,29885.617,31108.912,32358.713,33631.97,34937.844,36251.305,37592.938,38956.617,40349.91,41758.73,43200.727,44653.21,46152.633,47685.62,49222.742,50800.48,52401.906,54039.363,55705.344,57401.914,59123.08,60909.742,62711.81,64555.098,66452.77,68382.35,70365.16,72416.08,74519.73,76697.734,78935.266,81248.7,83648.664,86118.63,88668.9,91322.02,94075.31,96928.414,99885.03,102946.875,106116.89,109425.46,112834.305,116366.72,120073.51,123946.88,127986.04,132177.9,136563.83,141179.58,146018.64,151121.22,156445.89,162045.27,167908.84,174155.83,180734.48,187697.05,195026.48,202794.12,210953.69,219780.03,229334.92,239849.4,251520.62,264422.3,278759.25,295059.53,313725.8,335765.3,363667.53,399510.38
59,1612.519,2391.559,3206.617,4042.2183,4880.0366,5727.2056,6588.1465,7442.574,8310.45,9179.443,10067.543,10975.065,11882.265,12808.208,13754.571,14726.677,15712.213,16715.145,17737.49,18764.604,19818.53,20907.316,22004.922,23118.885,24251.238,25410.555,26583.742,27790.34,29017.453,30261.408,31529.375,32827.01,34135.883,35471.96,36833.56,38214.273,39615.215,41042.996,42495.766,43965.223,45463.156,46991.344,48535.227,50104.53,51700.93,53323.574,54968.086,56643.277,58346.355,60089.234,61864.95,63697.67,65572.05,67460.65,69401.83,71395.55,73432.37,75538.05,77689.45,79888.86,82165.87,84508.92,86933.26,89443.3,92030.766,94680.0,97433.266,100285.11,103251.85,106314.89,109507.97,112805.445,116256.38,119879.44,123661.27,127616.26,131753.31,136128.53,140714.31,145533.1,150634.11,156006.6,161757.31,167850.16,174308.33,181200.52,188662.98,196635.14,205393.1,214930.94,225576.6,237402.83,250768.86,265770.8,282838.5,302523.9,325727.47,353875.25,390361.25,441893.2
60,1690.0199,2519.44,3359.9805,4207.099,5065.5376,5928.725,6803.3115,7698.079,8596.397,9520.715,10446.945,11391.791,12369.16,13352.312,14346.072,15348.716,16366.469,17396.65,18453.707,19520.986,20613.408,21716.98,22855.092,24006.13,25174.55,26374.457,27587.977,28824.307,30081.012,31348.451,32677.55,33997.63,35333.56,36711.85,38120.848,39545.84,40985.67,42447.836,43939.246,45455.926,46980.93,48516.438,50068.938,51648.887,53245.586,54876.016,56534.11,58222.6,59935.016,61679.62,63450.88,65216.137,67024.07,68850.06,70735.305,72638.65,74585.234,76584.87,78638.87,80739.65,82915.93,85156.22,87480.375,89849.734,92300.85,94807.125,97433.03,100178.38,103038.36,106007.2,109093.35,112336.17,115719.67,119260.516,122977.664,126863.87,130944.84,135252.0,139819.28,144617.7,149678.55,155052.05,160798.23,166876.33,173429.89,180382.12,187900.17,195982.8,204814.61,214351.77,224971.78,236791.67,250045.34,265240.78,282608.72,302111.1,324913.5,352065.94,385889.3,433980.84
61,1699.6681,2524.1902,3359.7007,4224.74,5090.7676,5985.3247,6883.097,7800.217,8730.428,9653.467,10583.057,11519.394,12469.477,13423.771,14386.521,15362.973,16349.829,17383.941,18409.172,19459.088,20536.021,21638.48,22761.81,23891.604,25033.562,26217.754,27393.646,28571.377,29770.27,30966.89,32185.787,33409.598,34656.797,35898.68,37144.363,38420.996,39697.746,41007.938,42314.766,43652.664,45031.246,46417.562,47829.98,49264.906,50728.918,52222.78,53735.81,55279.96,56854.082,58463.227,60104.984,61793.945,63515.758,65280.11,67078.48,68930.03,70832.516,72786.94,74799.63,76852.49,78987.555,81189.164,83455.984,85808.71,88237.28,90751.805,93362.92,96071.12,98910.516,101863.47,104945.78,108171.72,111547.24,115100.734,118795.75,122706.82,126775.09,131108.84,135631.69,140442.39,145470.6,150763.22,156409.02,162308.48,168606.03,175267.4,182375.36,190007.84,198177.95,206988.94,216578.52,227054.05,238593.28,251281.05,265281.97,281094.56,299083.97,320500.3,347153.9,380268.72
62,1660.5684,2489.9966,3331.1992,4184.3306,5047.665,5918.906,6822.715,7734.812,8655.251,9588.107,10544.924,11501.915,12474.662,13468.101,14465.192,15483.405,16499.643,17542.8,18593.229,19670.314,20761.11,21878.656,23020.94,24171.947,25339.549,26533.096,27746.572,29000.08,30257.969,31530.3,32847.973,34173.27,35538.33,36916.0,38321.395,39749.035,41195.727,42678.477,44188.035,45709.785,47256.63,48847.207,50431.633,52053.883,53688.703,55355.652,57043.574,58764.418,60506.46,62292.758,64096.527,65923.19,67772.23,69662.164,71580.695,73548.78,75567.39,77634.305,79748.086,81920.33,84168.21,86480.266,88860.05,91330.86,93876.81,96512.14,99232.17,102035.12,104939.33,107995.2,111181.38,114501.805,117955.14,121557.98,125351.19,129342.1,133511.36,137869.05,142441.4,147290.47,152395.06,157794.17,163561.64,169671.36,176215.61,183235.78,190772.83,198977.4,207816.55,217555.22,228261.25,240256.98,253809.25,269045.06,286318.8,305823.4,328430.88,354898.6,388012.3,434283.6
63,1607.8387,2441.905,3277.655,4138.0493,4997.438,5890.4507,6786.7085,7700.431,8636.97,9569.68,10526.295,11493.9375,12458.774,13446.5205,14443.588,15433.687,16460.543,17473.91,18517.633,19584.576,20645.412,21753.65,22855.666,23991.125,25135.918,26295.84,27507.291,28758.688,30024.605,31299.201,32629.586,33962.32,35322.156,36713.46,38135.723,39577.26,41056.79,42561.297,44110.348,45679.89,47280.156,48904.707,50577.484,52276.223,54005.35,55770.73,57560.664,59393.04,61264.695,63178.02,65113.99,67086.73,69101.98,71149.195,73243.39,75379.57,77562.32,79794.234,82079.2,84389.27,86759.35,89192.766,91659.04,94179.125,96780.74,99437.836,102168.31,104960.43,107839.73,110798.27,113868.92,117011.195,120306.766,123712.625,127203.75,130827.3,134593.89,138512.94,142579.23,146843.95,151250.83,155872.31,160635.17,165588.4,170797.38,176213.28,181795.81,187674.31,193752.16,200102.97,206883.97,214393.12,222672.38,231911.02,242124.83,253515.56,266384.56,281369.88,299350.22,320448.1
64,1677.9438,2460.356,3240.4976,4046.6504,4856.355,5684.8203,6521.31,7376.518,8245.069,9128.794,10017.632,10915.655,11834.676,12745.892,13681.427,14639.832,15606.822,16591.768,17586.002,18606.547,19651.262,20702.898,21774.17,22892.861,24021.938,25164.582,26306.742,27483.389,28670.818,29895.814,31133.629,32390.08,33690.05,35013.062,36340.324,37699.336,39084.152,40478.766,41895.21,43336.227,44817.246,46299.918,47796.19,49329.504,50866.7,52441.28,54019.91,55646.684,57312.35,59006.074,60730.152,62479.97,64251.625,66055.57,67903.41,69800.484,71731.26,73699.34,75706.97,77774.09,79919.41,82104.695,84371.555,86689.53,89119.16,91607.23,94151.0,96825.86,99595.16,102519.52,105557.055,108725.63,112022.14,115455.945,119082.85,122896.55,126902.055,131094.61,135531.64,140201.22,145211.6,150450.0,156013.03,161971.3,168247.92,174927.17,182145.45,189863.95,198208.58,207268.45,217397.1,228601.33,241283.33,255785.17,272174.16,290711.97,312490.44,338750.2,372258.28,417918.72
65,1685.1102,2490.3528,3286.461,4097.489,4932.7344,5776.312,6613.852,7462.266,8322.136,9195.442,10089.055,10989.409,11898.874,12820.063,13746.932,14688.239,15642.109,16627.84,17608.719,18622.729,19636.309,20668.475,21730.266,22804.766,23903.084,25001.53,26083.547,27204.605,28334.277,29468.172,30637.79,31841.52,33068.082,34302.25,35561.273,36862.523,38178.723,39515.38,40825.61,42221.47,43640.09,45064.586,46498.684,47965.594,49489.03,51041.87,52631.125,54225.133,55842.85,57464.89,59154.703,60835.473,62583.098,64381.043,66219.05,68105.234,70053.43,72033.234,74083.55,76194.1,78369.875,80606.17,82933.64,85316.39,87762.164,90312.94,92947.086,95659.82,98500.18,101444.19,104493.46,107652.766,110924.24,114355.39,117930.055,121672.29,125572.42,129654.16,133950.44,138490.1,143282.78,148358.77,153710.69,159363.62,165424.97,171869.72,178847.44,186471.58,194737.38,203838.12,213950.1,225365.02,238181.48,252755.94,269429.12,288714.44,311589.8,339510.3,375273.9,424839.5
66,1630.239,2383.4888,3140.4287,3920.6174,4716.203,5532.8296,6360.274,7199.6895,8036.0947,8907.61,9774.176,10654.111,11552.682,12473.409,13395.067,14334.985,15285.885,16253.021,17224.564,18223.54,19235.479,20265.748,21304.63,22365.844,23453.885,24559.877,25693.102,26840.115,28002.646,29189.818,30390.168,31611.361,32851.46,34125.965,35428.035,36735.71,38071.89,39433.9,40808.37,42212.63,43633.375,45080.043,46544.09,48050.918,49567.12,51119.184,52708.617,54321.555,55960.49,57635.785,59338.566,61075.914,62869.24,64698.797,66573.55,68493.33,70435.69,72431.445,74487.42,76610.44,78768.83,80999.695,83296.82,85657.7,88125.5,90680.83,93320.47,96043.18,98863.375,101803.77,104848.19,108053.51,111386.85,114900.375,118565.88,122400.54,126419.46,130632.27,135073.12,139768.56,144696.9,149936.61,155451.48,161302.36,167512.5,174113.86,181232.95,188952.38,197291.12,206499.94,216669.25,227912.92,240466.06,254474.8,270298.7,288460.03,310153.22,336645.84,371822.78,419249.5
67,1649.9458,2332.5146,3042.1777,3780.164,4562.851,5384.4062,6205.8193,7067.8335,7928.281,8799.88,9690.422,10603.273,11535.594,12474.84,13416.286,14377.831,15344.898,16331.745,17326.19,18315.018,19296.234,20271.525,21275.52,22302.912,23341.734,24378.398,25436.309,26515.498,27598.451,28691.371,29795.17,30922.223,32069.795,33236.074,34415.88,35610.92,36831.434,38069.094,39328.562,40599.68,41896.406,43230.203,44587.996,45971.406,47375.457,48818.69,50279.566,51771.75,53305.676,54874.156,56476.715,58124.43,59808.652,61528.934,63295.117,65111.42,66980.61,68907.24,70893.85,72927.67,75015.37,77179.36,79408.586,81717.234,84115.5,86604.91,89164.375,91826.695,94628.82,97543.63,100594.47,103770.266,107097.67,110598.016,114227.086,118050.01,122063.09,126267.94,130681.516,135364.92,140271.2,145481.97,150947.95,156747.06,162939.81,169557.47,176629.84,184303.98,192564.56,201649.2,211561.81,222501.2,234524.92,248093.38,263499.7,281180.53,302181.75,328538.16,364170.84,412898.22
68,1711.8589,2509.8394,3339.0781,4191.1543,5052.819,5919.319,6797.373,7703.8687,8602.543,9503.855,10416.269,11348.082,12282.815,13231.256,14184.945,15173.428,16176.021,17188.496,18219.922,19270.383,20331.701,21427.94,22536.035,23672.154,24832.49,26005.55,27209.26,28420.377,29659.758,30915.025,32170.553,33454.42,34733.492,36029.402,37347.18,38681.117,40035.777,41418.098,42813.67,44208.47,45634.31,47066.188,48529.59,50002.95,51504.69,53037.977,54587.613,56170.816,57792.96,59437.57,61110.81,62829.477,64572.81,66376.77,68205.59,70073.13,71994.53,73961.91,76015.72,78084.64,80224.27,82451.01,84737.9,87114.01,89558.76,92127.3,94769.82,97540.43,100392.79,103360.414,106463.63,109694.086,113119.516,116676.01,120412.86,124308.3,128398.03,132716.75,137247.33,142040.95,147067.88,152363.66,158024.17,163996.75,170401.89,177189.16,184433.06,192268.73,200629.84,209688.58,219549.77,230254.25,242068.11,255226.98,269950.7,286629.47,305896.44,328794.78,357658.66,394632.8
69,1670.3995,2481.709,3320.5293,4156.963,5022.234,5901.569,6793.573,7700.7314,8617.47,9543.745,10470.798,11414.186,12364.915,13325.172,14307.008,15294.128,16308.64,17341.416,18387.645,19452.775,20535.219,21641.832,22777.959,23918.76,25085.262,26266.25,27460.355,28656.639,29867.14,31117.52,32365.496,33627.312,34903.523,36187.684,37472.6,38792.582,40127.43,41474.992,42857.54,44254.31,45672.44,47109.168,48574.312,50072.43,51604.914,53144.875,54729.645,56342.777,57993.176,59671.918,61380.375,63119.977,64917.312,66757.56,68628.02,70547.13,72498.54,74515.79,76588.5,78709.87,80889.57,83159.12,85504.32,87911.38,90409.06,92990.51,95689.69,98494.01,101404.15,104412.54,107571.805,110885.27,114358.99,117980.46,121744.81,125666.78,129807.24,134172.9,138750.31,143587.4,148660.69,154005.03,159692.9,165707.08,172058.98,178789.11,185967.67,193673.56,201960.81,210892.28,220559.94,231105.75,242714.36,255467.6,269803.56,286036.7,305114.78,328033.88,357537.06,395569.1
70,1636.0955,2469.8257,3313.349,4168.089,5022.296,5887.7534,6780.2544,7681.5527,8602.903,9527.202,10466.163,11433.474,12400.932,13391.191,14394.819,15398.563,16435.156,17499.043,18579.32,19673.55,20790.059,21937.525,23103.064,24292.13,25495.3,26728.404,27975.111,29250.12,30556.674,31894.459,33253.586,34634.496,36034.125,37449.32,38909.387,40389.223,41896.156,43416.598,44981.535,46542.086,48145.26,49776.598,51438.043,53118.49,54841.145,56589.03,58362.72,60156.168,61993.59,63870.6,65786.984,67747.71,69708.8,71735.01,73788.03,75873.79,78003.85,80196.73,82420.305,84694.18,87051.875,89458.03,91925.17,94470.52,97097.21,99793.94,102581.75,105493.28,108475.8,111577.79,114830.59,118204.03,121723.984,125436.71,129288.5,133305.81,137498.33,141907.5,146497.33,151374.1,156489.31,161824.12,167457.4,173333.47,179573.34,186141.83,193079.53,200426.61,208219.84,216669.3,225893.33,236096.94,247253.25,259561.14,273179.9,288535.44,306157.56,327103.75,353432.78,385532.5
71,1670.8953,2459.4634,3251.8948,4051.1626,4868.5996,5687.509,6532.29,7368.003,8210.944,9072.716,9948.464,10827.442,11743.388,12669.165,13603.337,14559.499,15539.4,16541.566,17559.547,18596.07,19649.281,20718.654,21798.123,22896.156,24006.29,25142.088,26282.412,27460.447,28655.396,29877.941,31131.455,32403.13,33701.992,35026.902,36382.824,37766.383,39184.887,40607.58,42060.36,43551.55,45063.18,46586.125,48136.164,49709.754,51300.266,52907.16,54548.484,56221.57,57936.375,59664.816,61419.695,63207.965,65025.24,66861.79,68744.77,70670.84,72632.21,74653.0,76712.25,78820.3,80997.95,83244.555,85541.05,87925.625,90385.07,92932.81,95576.53,98317.32,101159.055,104129.984,107229.664,110452.27,113846.234,117348.45,121042.15,124932.44,128992.18,133262.97,137726.48,142493.45,147485.31,152750.61,158353.47,164296.33,170657.53,177463.31,184778.36,192630.45,201161.28,210393.38,220614.05,231975.31,244676.38,259069.62,275508.34,294724.75,317143.44,344604.88,380756.2,431157.94
72,1683.5173,2477.525,3268.6396,4078.8257,4898.262,5720.5757,6561.2427,7427.4336,8283.858,9145.39,10025.318,10907.953,11787.835,12688.859,13576.437,14503.38,15446.812,16397.701,17350.32,18337.69,19360.344,20371.248,21381.73,22424.986,23477.88,24569.598,25662.111,26753.172,27862.162,29025.11,30174.354,31349.309,32541.016,33730.938,34969.35,36230.168,37480.742,38765.652,40084.67,41405.055,42773.42,44180.895,45591.312,47025.992,48517.16,50027.895,51553.242,53144.54,54732.652,56354.992,58004.465,59696.05,61424.082,63190.875,65021.66,66883.59,68793.31,70754.66,72786.74,74863.49,77009.36,79201.73,81453.79,83775.414,86201.234,88716.98,91308.91,93985.336,96759.61,99661.44,102651.305,105778.01,109008.086,112373.58,115904.72,119609.125,123479.445,127524.266,131736.34,136227.05,140938.08,145892.22,151176.55,156793.25,162764.28,169176.19,176066.55,183518.83,191668.88,200583.7,210486.1,221505.05,233750.75,247694.78,263559.53,281882.22,303804.78,330493.0,365573.2,414737.47
73,1569.628,2438.6719,3320.5002,4201.067,5106.483,6030.1416,6971.475,7906.1333,8826.556,9804.467,10793.23,11783.446,12807.66,13830.719,14879.598,15946.083,16999.766,18099.514,19225.914,20336.021,21479.365,22649.941,23843.193,25053.535,26301.525,27575.633,28867.72,30186.516,31520.678,32884.504,34248.44,35665.816,37096.742,38555.83,40028.63,41546.66,43088.188,44641.67,46251.2,47861.645,49497.875,51173.656,52882.33,54602.957,56358.543,58157.527,59986.3,61840.75,63705.062,65645.19,67587.11,69594.78,71614.42,73693.91,75824.36,78008.35,80236.83,82508.01,84857.805,87267.1,89743.734,92282.516,94902.24,97603.664,100374.03,103230.67,106185.734,109220.39,112365.12,115626.66,118998.94,122455.45,126101.91,129884.84,133829.75,137930.05,142206.39,146656.28,151291.52,156119.44,161225.6,166600.6,172242.22,178114.5,184332.92,190886.25,197776.22,204986.06,212641.36,220688.0,229359.36,238904.42,249310.08,260817.39,273645.16,288072.38,304566.66,323719.5,347045.6,376533.88
74,1639.7865,2454.5916,3272.4016,4099.531,4932.9683,5787.7456,6660.9136,7537.093,8431.268,9341.005,10246.69,11177.576,12133.433,13109.248,14085.755,15066.919,16079.398,17109.746,18159.977,19232.229,20325.277,21441.076,22565.602,23715.588,24878.334,26075.023,27300.06,28554.482,29823.521,31117.027,32428.934,33765.305,35114.74,36490.742,37885.836,39313.75,40744.402,42194.31,43651.207,45120.15,46619.45,48137.348,49685.438,51261.594,52868.516,54491.48,56143.305,57823.91,59522.508,61256.805,63019.2,64817.52,66628.02,68465.836,70367.875,72292.86,74266.52,76282.86,78364.836,80497.625,82688.555,84949.664,87260.805,89659.484,92125.22,94695.625,97331.07,100096.86,102962.49,105954.37,109084.81,112356.17,115784.19,119379.19,123132.75,127081.42,131246.02,135568.8,140110.9,144909.94,149942.22,155292.39,160970.25,167000.78,173431.22,180289.77,187694.92,195641.86,204408.42,214078.78,224712.78,236516.45,249833.12,264979.38,282510.5,303069.94,327881.75,359246.28,400859.47,459818.38
75,1680.4463,2461.7954,3250.1182,4045.8772,4861.115,5679.663,6508.945,7343.6436,8202.823,9052.177,9910.744,10771.923,11647.899,12518.486,13407.996,14285.066,15207.0625,16115.286,17048.174,18016.117,18974.486,19972.898,20969.223,21989.535,23021.713,24082.113,25143.12,26243.62,27364.283,28505.412,29666.28,30834.055,32009.672,33213.23,34431.4,35686.01,36940.19,38209.027,39523.67,40839.6,42155.59,43509.562,44913.484,46342.4,47790.855,49268.64,50782.98,52335.59,53905.01,55495.92,57114.625,58788.26,60471.53,62228.785,64004.074,65820.234,67694.7,69618.9,71619.46,73661.75,75780.75,77953.87,80221.805,82554.695,84948.67,87464.66,90046.21,92738.44,95526.59,98444.71,101477.375,104630.63,107914.44,111315.07,114920.72,118669.35,122606.04,126663.02,130980.0,135510.66,140282.98,145309.89,150633.0,156342.98,162394.75,168824.72,175742.9,183191.83,191325.1,200233.27,210054.81,220996.12,233579.12,248046.47,264824.4,284672.47,308150.4,337135.3,374327.7,425762.53
76,1556.1091,2436.6675,3338.6667,4253.9004,5197.9194,6139.0293,7089.3354,8062.604,9046.886,10024.451,11027.225,12039.375,13080.933,14109.488,15159.766,16221.697,17322.52,18445.943,19574.709,20732.156,21891.953,23072.477,24285.488,25504.29,26760.533,28031.992,29347.043,30700.773,32046.586,33439.793,34835.254,36263.895,37716.363,39189.145,40690.883,42223.734,43778.48,45360.016,46957.79,48582.008,50235.824,51922.066,53620.977,55356.77,57121.316,58926.223,60752.984,62598.227,64500.8,66440.16,68413.31,70426.805,72477.61,74563.445,76675.164,78843.88,81084.94,83358.22,85707.11,88101.4,90565.74,93081.125,95643.766,98317.64,101068.3,103860.74,106754.414,109715.14,112787.41,115950.47,119237.57,122647.49,126195.41,129895.375,133730.78,137712.28,141909.05,146338.19,150939.72,155770.3,160807.9,166071.84,171550.19,177338.75,183353.42,189558.75,196048.62,202836.22,210083.39,217776.05,226315.69,235581.55,245920.8,257532.03,270588.22,285509.84,302489.06,322338.84,346743.0,377124.78
77,1681.2625,2458.828,3259.5938,4055.5955,4869.7803,5697.1826,6534.2466,7386.0454,8255.185,9133.506,10025.744,10933.732,11842.372,12760.494,13695.118,14646.637,15614.857,16590.43,17586.33,18597.568,19611.742,20628.922,21686.234,22751.395,23801.445,24915.273,26034.521,27188.586,28358.012,29536.695,30722.068,31959.66,33229.85,34511.31,35820.57,37169.18,38534.76,39905.21,41299.668,42716.676,44181.656,45641.94,47134.32,48662.598,50206.934,51778.855,53392.184,55040.953,56726.273,58435.13,60166.004,61907.32,63691.01,65505.81,67377.39,69263.91,71208.01,73217.16,75279.23,77410.43,79586.72,81826.69,84145.266,86529.84,88991.68,91554.55,94171.734,96918.49,99769.21,102717.47,105800.95,109027.87,112412.05,115919.28,119587.06,123419.6,127446.63,131665.78,136082.23,140748.0,145692.97,150868.5,156393.23,162250.33,168559.73,175242.27,182431.69,190262.08,198857.73,208200.0,218558.42,230276.11,243698.02,259042.7,276503.06,296598.8,319954.3,347653.22,383271.6,432486.47
78,1660.0055,2477.0796,3298.0166,4127.574,4973.456,5838.6597,6711.4375,7590.332,8491.766,9394.864,10321.129,11251.181,12187.446,13138.859,14112.478,15100.367,16116.542,17138.05,18176.055,19232.504,20321.969,21424.842,22547.629,23688.332,24846.79,26013.523,27194.428,28413.895,29650.48,30895.873,32155.441,33456.188,34767.086,36103.504,37471.17,38848.52,40244.367,41656.48,43095.445,44547.312,46018.855,47503.246,49019.19,50548.664,52113.527,53705.18,55310.35,56930.383,58598.383,60283.98,62002.418,63739.98,65493.438,67267.71,69091.24,70948.79,72864.84,74820.12,76823.6,78872.98,80978.29,83154.03,85409.2,87746.15,90144.914,92636.97,95229.99,97929.44,100732.24,103646.33,106707.0,109926.8,113306.18,116859.16,120614.695,124572.54,128690.17,133061.64,137687.95,142548.73,147659.05,153093.6,158815.23,164901.6,171397.94,178252.42,185598.97,193342.61,201750.75,210861.61,220930.58,232093.38,244564.08,258667.14,274577.66,292690.38,313466.12,338437.3,369517.72,411512.16
79,1664.8369,2463.2227,3262.4934,4086.8623,4915.132,5756.8306,6620.8096,7484.7905,8352.581,9227.586,10121.103,11030.113,11931.547,12869.771,13810.14,14750.143,15744.356,16738.318,17746.848,18765.162,19808.71,20876.838,21968.621,23060.312,24192.947,25344.158,26510.592,27702.12,28932.107,30157.85,31420.766,32684.363,33996.54,35299.445,36614.445,37940.168,39277.613,40635.113,42004.684,43390.918,44808.555,46253.914,47712.684,49177.254,50666.574,52204.316,53765.168,55359.145,56965.965,58612.426,60312.082,62033.57,63786.266,65592.15,67454.03,69363.195,71323.984,73346.91,75428.445,77556.33,79755.586,82034.164,84366.836,86828.52,89350.3,91976.03,94676.78,97477.65,100432.27,103482.234,106685.086,110023.52,113506.25,117148.664,120972.05,124944.25,129100.836,133538.27,138185.31,143071.45,148238.62,153717.45,159552.64,165729.92,172344.33,179401.62,186973.22,195233.88,204089.78,213795.44,224514.47,236377.75,249709.14,264714.9,281592.03,300792.97,323322.6,350922.1,386580.0,435807.4
