timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
53,2271.0596,3034.737,3805.2983,4587.58,5394.4453,6214.9453,7060.4106,7904.172,8772.973,9661.571,10558.391,11478.187,12413.178,13365.528,14323.41,15292.973,16280.123,17288.016,18287.998,19292.598,20327.34,21387.96,22464.082,23563.34,24615.203,25729.037,26834.334,27981.662,29132.334,30267.904,31394.361,32625.37,33798.754,34931.848,35996.215,37219.586,38364.01,39554.312,40757.812,41916.863,42990.69,44171.47,45317.61,46376.875,47282.156,48380.152,49373.57,50393.51,51621.52,52557.273,53488.625,53762.02,54374.18,55057.37,56266.89,57004.44,57740.11,58604.82,58990.73,59353.098,60108.008,60854.387,61660.51,62166.67,61532.78,62229.367,62872.23,63004.98,63732.977,63789.14,65206.863,65875.94,66810.3,67536.23,68393.17,68679.266,69814.805,70956.82,71986.44,73340.13,74654.05,74873.586,76295.97,77617.875,78873.164,80373.625,83186.21,86529.695,89423.76,93273.67,96511.93,100971.164,103939.79,109791.11,117801.86,129958.164,146571.81,168957.11,208736.19,346949.78
54,2195.3042,2945.8438,3701.4624,4476.6084,5265.0303,6064.5625,6872.922,7687.7476,8520.328,9372.703,10243.811,11121.365,12019.976,12936.048,13846.436,14782.207,15728.963,16696.041,17669.697,18651.484,19659.43,20696.139,21699.367,22726.104,23769.145,24833.488,25898.402,27016.943,28146.16,29321.865,30490.17,31635.326,32813.34,33881.383,35019.11,36121.74,37308.684,38501.383,39628.637,40814.156,41896.7,43124.453,44396.035,45680.47,46840.695,48101.883,49346.816,50576.758,51749.004,52912.73,54248.633,55367.688,56643.668,57847.22,58808.344,60178.324,61130.88,62233.074,63335.38,64509.56,65793.88,66662.69,67709.2,68956.57,70112.91,71334.734,71927.36,73304.305,74256.805,75355.56,76130.15,77310.87,78033.51,79223.61,79925.14,80219.14,79963.66,79813.195,80169.08,80155.805,81007.9,81832.586,81864.08,83119.195,83942.63,85356.78,86684.07,88565.03,90358.67,91558.45,93878.74,95839.65,99101.805,104610.2,113131.055,121414.55,134380.12,155253.97,196928.69,325372.03
55,3093.916,3879.8079,4695.8604,5522.04,6365.82,7222.3594,8090.838,8956.007,9834.304,10741.945,11669.184,12608.437,13530.3545,14484.772,15425.287,16371.846,17304.719,18265.152,19226.443,20176.23,21121.328,22122.11,23188.104,24188.969,25166.4,26079.01,27030.63,28004.562,29039.428,30062.586,31033.0,32013.691,33058.457,33951.6,34886.203,35813.605,36707.25,37620.645,38435.82,39218.402,39982.016,40840.38,41703.625,42500.574,43217.695,43827.746,44484.65,44795.094,45428.28,45588.676,46098.23,46501.805,47171.285,47787.613,48626.22,49265.855,50079.24,50980.44,51825.02,52559.76,53070.723,53046.43,53288.246,53847.41,54532.16,54636.016,55243.668,55605.46,55775.586,55593.062,55358.945,55427.58,55577.445,55382.84,54766.95,55209.145,55652.387,56437.492,57649.3,58362.14,59424.598,61445.293,62923.54,63868.21,66550.25,67552.53,70668.28,72433.02,73847.11,74645.26,76792.87,80383.94,85731.03,90274.82,96328.234,105877.84,118890.914,138645.56,180148.19,277623.3
56,2751.4707,3546.605,4368.018,5226.254,6093.2593,6975.4663,7877.9575,8791.352,9707.616,10632.189,11576.498,12504.102,13447.729,14403.142,15354.84,16299.023,17304.688,18281.531,19263.883,20284.625,21290.143,22276.523,23299.738,24262.975,25235.893,26204.12,27235.506,28246.572,29254.488,30312.812,31257.326,32234.617,33087.566,34218.87,35173.574,36142.707,36881.906,37803.645,38720.78,39484.656,40354.344,40956.496,41962.895,42828.13,43605.33,44364.605,45535.484,46611.184,47800.777,48938.78,49708.656,50279.54,51316.492,51955.78,52561.875,52773.13,53175.223,53367.406,53701.74,53836.65,53715.105,54178.9,54346.633,54799.445,54632.727,55285.68,55667.535,55922.066,56080.363,55655.855,55763.703,56014.836,55685.47,55860.11,55774.06,55514.074,54781.24,55208.766,54847.24,54530.043,54567.44,53683.605,52731.777,51534.805,52210.348,53676.95,55264.402,56429.793,58956.45,59862.3,62862.742,66810.99,71821.95,77498.14,83184.02,92037.336,105096.914,124823.8,161064.34,260548.88
57,2195.3042,2939.5776,3699.6135,4478.8496,5265.0493,6064.8965,6865.246,7689.7725,8532.374,9398.483,10266.758,11155.559,12038.803,12929.627,13862.953,14793.774,15753.561,16718.758,17668.736,18684.438,19713.3,20736.604,21778.922,22837.965,23886.727,24938.758,26017.988,27099.965,28214.965,29393.312,30547.559,31687.057,32763.45,33887.812,35070.684,36220.188,37361.355,38613.945,39819.574,40933.67,42097.387,43264.234,44461.445,45750.56,47024.137,48326.105,49448.023,50603.234,51723.777,52907.58,53935.42,55044.72,56071.766,57261.16,58599.316,59816.766,61066.395,62476.13,63542.914,64668.918,65521.535,66457.89,67729.06,68929.59,70284.266,71683.14,73181.75,74603.36,76103.26,77355.41,78072.16,78750.62,79262.86,79868.59,80088.98,80348.0,80756.44,81689.88,81523.1,81903.37,82408.52,83180.65,84084.516,84950.734,85784.305,86866.47,88687.75,90976.69,93622.14,94925.39,96833.875,99154.4,101337.695,107027.68,115346.16,124445.016,138909.7,158088.38,200555.61,335006.4
58,2195.3042,2947.5015,3709.0703,4484.956,5281.3154,6079.263,6893.882,7709.973,8531.529,9381.441,10260.497,11136.08,12028.616,12933.416,13840.487,14769.964,15705.76,16646.02,17626.02,18611.08,19626.686,20637.76,21687.344,22717.629,23782.943,24840.926,25910.916,26976.688,28077.584,29151.791,30256.043,31389.686,32555.307,33683.77,34855.15,36005.387,37210.688,38468.125,39657.16,40863.855,42070.688,43299.605,44515.605,45643.453,46845.836,48049.6,49301.4,50446.02,51616.773,52931.35,54073.74,55174.426,56446.37,57632.91,59020.832,60326.688,61296.785,62358.535,63689.547,64811.082,66056.81,67076.43,68045.76,69128.31,70629.69,72077.45,73287.67,74216.23,75257.5,75926.016,77207.82,77201.0,78279.62,78784.37,79078.25,79068.26,79304.56,79109.5,79505.73,80440.84,81360.84,81732.33,81975.85,82794.65,84002.13,86069.08,88121.69,90336.37,92272.45,94074.27,95609.98,98712.47,101218.42,105210.125,112443.625,121176.38,134699.94,154967.48,196617.88,322698.3
59,2470.546,3289.7847,4119.715,4943.128,5794.633,6660.538,7534.6084,8406.415,9286.068,10200.2295,11098.665,12037.877,12986.734,13909.216,14853.475,15808.623,16775.48,17689.627,18648.43,19622.457,20627.062,21636.8,22643.148,23675.969,24705.736,25780.059,26765.977,27830.598,28863.84,29934.941,30963.428,31945.996,33003.125,34083.82,35149.414,36063.867,37032.195,38040.574,39144.543,40135.37,41019.867,42011.56,42929.676,43824.566,44788.184,45860.72,47029.246,48148.03,49316.113,50415.824,51555.84,52478.24,53317.24,54037.797,55033.77,55748.344,56439.68,57088.29,57325.34,57664.01,58045.254,58809.46,59090.977,60181.01,61068.703,61929.656,63112.76,63965.805,64641.742,65864.45,66429.29,67008.45,68109.51,68780.75,69279.87,70783.23,71895.72,72948.97,73510.68,74279.71,74941.695,75603.17,77048.25,78881.43,78618.63,78941.875,79659.74,82068.81,84979.56,87727.03,91442.74,95369.414,98886.0,103983.72,110277.18,119244.11,131231.08,149491.9,185322.92,302374.94
60,2195.3042,2936.389,3708.4163,4479.795,5269.988,6073.053,6874.1685,7690.5874,8530.182,9392.33,10256.955,11168.3545,12069.887,12981.314,13910.19,14852.4795,15815.6875,16783.908,17765.303,18747.85,19775.348,20796.104,21788.32,22831.701,23898.203,24968.352,26050.13,27147.812,28253.02,29358.629,30533.225,31691.672,32868.39,34069.297,35303.055,36522.473,37664.523,38794.26,39977.95,41145.61,42356.98,43637.824,44798.14,45982.566,47084.6,48350.85,49524.176,50774.258,52003.766,53156.07,54315.54,55339.965,56526.51,57499.992,58799.215,60190.723,61528.098,62892.76,64011.6,65247.203,66161.45,67431.414,68667.945,69919.49,70978.17,72336.95,73617.56,75023.875,76031.09,77144.19,77611.02,78649.75,79454.03,80055.21,80691.85,81056.77,81299.74,81231.81,81710.9,82232.6,83231.87,83979.16,84790.65,86444.805,87496.086,88816.46,91227.76,92794.49,94150.695,95960.195,97045.06,99871.125,102879.414,107743.766,116079.28,126141.766,139669.64,157271.88,195729.14,324272.7
61,2271.0596,3032.2925,3803.7158,4586.7188,5396.3276,6226.4937,7049.8394,7907.0527,8770.691,9659.225,10574.694,11497.694,12416.967,13355.234,14314.831,15267.406,16255.107,17240.31,18230.42,19239.955,20270.553,21315.896,22382.094,23469.271,24562.887,25679.15,26785.457,27894.72,29034.035,30166.691,31330.7,32492.152,33658.605,34776.016,35968.574,37115.523,38331.84,39451.805,40617.64,41867.508,43119.508,44196.81,45303.574,46391.71,47417.523,48527.797,49467.676,50388.402,51394.527,52406.2,53250.18,54227.676,55107.625,56009.758,57027.957,57831.508,58531.07,59187.35,59425.875,59961.797,60624.676,61530.97,62219.41,62646.164,62740.54,63685.19,63652.74,63472.44,63803.45,64955.234,65958.75,67167.78,67688.28,68329.6,69447.125,69829.99,70883.66,71410.81,72750.94,73962.13,74490.766,75945.32,76741.78,76735.48,77452.84,78822.234,82160.95,84610.695,87242.01,91322.055,95220.68,98917.17,101649.414,106157.836,115468.07,125917.18,141848.81,164808.89,205399.34,339121.62
62,2271.0596,3032.9614,3810.3767,4608.2036,5411.707,6232.7134,7082.8022,7956.0576,8824.567,9708.701,10610.178,11529.63,12456.881,13406.735,14346.991,15328.999,16322.857,17289.53,18297.387,19311.309,20351.16,21413.422,22481.346,23565.084,24683.613,25806.904,26918.633,28032.693,29155.035,30296.762,31428.293,32587.271,33771.9,35002.242,36165.242,37382.44,38528.86,39618.094,40744.414,41817.945,42930.59,44119.953,45166.133,46191.527,47255.258,48228.598,49402.176,50249.902,51237.48,52330.27,53085.66,54138.918,54854.13,55263.375,55820.375,56683.82,57278.406,58010.207,58578.03,59025.586,59667.09,60501.832,61389.918,62019.188,62944.61,63246.08,63550.523,64114.418,64355.48,64898.457,65823.11,66534.38,67431.01,68441.35,69297.19,69362.42,70024.375,70730.7,71851.9,72779.52,74293.664,75792.7,76327.65,77507.625,78776.03,81038.65,84168.2,86875.0,89282.94,92612.07,97137.55,100878.625,103596.82,108686.15,116054.62,127151.05,143833.9,164576.78,200979.44,344892.75
63,2271.0596,3033.5222,3817.3608,4609.083,5421.8145,6243.19,7086.586,7938.702,8806.374,9693.494,10601.887,11512.093,12447.971,13404.179,14371.867,15323.147,16302.348,17289.545,18316.477,19333.234,20379.07,21443.574,22490.896,23558.242,24666.227,25792.035,26913.084,28008.879,29150.436,30320.979,31455.95,32606.383,33664.508,34836.3,35934.434,37192.188,38298.324,39485.594,40586.176,41801.844,42956.473,44138.637,45100.773,46242.875,47304.78,48126.824,49095.074,50087.266,51100.746,52162.746,53138.555,54036.312,54817.773,55707.766,56532.24,57185.156,58211.594,58877.953,59445.57,60131.758,60800.85,61586.7,62380.273,63035.4,63957.4,65027.855,65302.508,65851.48,66104.01,66417.91,67519.42,68088.7,69308.93,69970.4,70611.6,71305.85,71740.21,72668.97,74145.375,74603.89,75781.36,76465.055,77148.43,77791.14,78748.01,80952.445,84156.04,87175.734,90480.18,94182.48,97974.04,102617.81,106082.94,111499.74,119375.33,130991.81,147400.89,170145.69,211239.42,345936.8
64,1923.1682,2794.2812,3668.1494,4562.6895,5456.872,6384.614,7315.4473,8247.413,9217.152,10165.488,11149.494,12140.495,13138.425,14127.625,15167.004,16220.088,17259.344,18260.707,19310.674,20412.783,21489.668,22578.361,23623.293,24681.893,25826.818,26933.887,28039.05,29062.082,30167.941,31292.84,32374.93,33519.492,34654.6,35774.14,36770.016,37902.473,39230.203,40389.746,41524.957,42759.01,43757.676,44772.625,45647.18,46731.27,47694.977,48413.93,49227.812,50013.81,50808.92,51400.605,52177.07,53080.23,53759.92,54608.836,55718.246,56826.562,57581.285,58269.21,59265.973,58848.86,59030.7,58849.062,57669.07,57648.707,56897.207,57303.21,58004.688,59016.445,58941.277,58744.934,59163.285,60530.246,60871.05,61311.547,61938.766,60689.848,59755.88,59081.38,58930.434,56694.33,55990.89,55475.42,55858.37,56064.156,55357.59,54257.4,52979.25,53938.062,53922.402,53069.95,53599.812,52963.29,51933.04,51742.34,59093.35,65759.68,72217.71,92973.16,133457.17,256188.06
65,2751.4707,3555.749,4379.5054,5218.9316,6085.2246,6969.2026,7866.811,8771.1,9686.9795,10608.537,11533.647,12475.108,13451.636,14400.082,15366.42,16328.234,17240.371,18201.385,19186.098,20145.979,21130.223,22123.932,23144.79,24122.152,25142.605,26148.959,27034.438,27923.936,28890.719,29970.996,30962.781,31839.182,32819.56,33733.746,34627.395,35695.44,36634.375,37518.67,38267.73,39114.418,40049.66,40886.37,41737.324,42495.34,43165.223,43672.516,44530.934,45470.29,46254.496,46987.223,47728.023,48154.875,48825.324,49205.918,49831.875,50769.215,51381.355,51616.887,51623.27,51503.523,51432.586,51823.984,51512.715,51511.047,51251.832,51000.26,51360.19,51489.332,51555.375,52024.344,51894.746,51755.08,52040.508,52026.594,51881.156,51429.34,50546.594,50795.258,51308.953,51224.566,51455.88,50973.363,51034.047,50096.676,51234.766,53745.805,55164.66,56770.676,57674.164,59569.043,62781.496,65012.504,69320.84,75653.62,83238.43,93726.31,106539.21,127529.695,165555.66,259425.98
66,2195.3042,2945.1816,3701.4258,4475.3833,5262.1,6058.8335,6883.026,7699.03,8533.186,9391.47,10250.326,11143.424,12033.579,12939.3955,13875.036,14805.914,15753.812,16725.404,17712.033,18703.496,19711.273,20718.342,21739.262,22828.732,23867.463,24925.01,26002.91,27097.443,28191.924,29302.074,30409.77,31577.293,32717.99,33856.062,35038.96,36178.117,37350.848,38504.777,39632.164,40814.27,41995.207,43229.027,44473.168,45765.734,46925.004,48147.273,49208.375,50414.99,51686.754,52741.152,54035.32,55306.133,56585.996,57830.773,58985.887,60173.84,61599.875,62931.516,64302.6,65340.2,66362.31,67385.18,68426.73,69532.516,70539.9,71827.06,73055.55,74296.28,75202.734,75837.75,76320.55,77234.49,78454.836,78869.766,79853.03,79472.58,79229.27,79344.44,79424.234,80241.24,81435.18,81128.92,82046.97,82522.44,83628.016,84942.91,86512.16,88573.09,90592.13,93710.04,95460.04,98121.805,102487.45,107817.68,115617.88,126207.47,139511.66,160200.16,201729.97,327758.7
67,2470.546,3253.275,4064.8347,4906.552,5758.7124,6619.938,7493.489,8385.71,9275.392,10171.775,11099.065,12035.953,12974.353,13911.723,14845.37,15798.797,16758.504,17702.844,18682.627,19681.281,20670.312,21688.324,22691.924,23709.035,24752.355,25826.42,26861.668,27883.943,28970.428,30075.205,31203.652,32288.967,33467.992,34489.914,35614.53,36561.547,37616.14,38591.688,39528.875,40555.81,41458.195,42325.625,43136.832,44024.2,44903.027,45714.746,46822.453,48010.855,49483.816,50434.984,51491.76,52520.88,53389.113,54339.746,55255.348,56189.13,56588.867,57315.516,58030.02,58503.992,59333.484,59993.523,60884.08,61724.746,62403.883,63526.152,63803.63,64034.504,64937.91,66308.375,66870.14,67704.164,68889.44,69696.375,71006.984,72262.97,73853.1,74304.56,75937.49,76188.3,76411.68,78667.234,80099.44,81490.75,82338.96,82964.16,84402.83,86702.68,89032.37,90675.97,94818.516,95828.57,99621.59,103507.1,108653.83,117151.164,129390.414,149749.89,183690.56,298936.7
68,1923.1682,2761.1343,3641.352,4521.2876,5398.9507,6305.123,7249.1484,8196.174,9149.019,10112.88,11085.787,12047.799,13009.163,14011.78,15031.708,16062.341,17084.72,18154.016,19216.041,20282.027,21313.5,22398.912,23458.15,24550.693,25661.963,26802.182,27823.61,28920.21,30008.926,31021.648,32188.373,33273.652,34269.945,35399.25,36709.004,37882.117,39010.297,40192.75,41394.145,42411.906,43576.723,44590.715,45573.742,46499.633,47289.992,48306.6,49037.74,49389.03,50175.848,51136.164,52172.64,53129.023,53843.055,54904.938,56433.31,57510.652,58446.08,59381.86,60320.9,60541.26,60098.875,60469.336,60250.07,60913.11,59912.664,60487.47,60786.02,61305.086,61559.09,60327.535,60662.363,61479.21,61283.59,61424.125,62496.54,62106.98,61051.12,58128.49,56680.418,56030.195,57280.29,57465.535,57271.207,56936.883,55620.42,55220.125,54681.047,55117.945,55078.344,54887.01,55349.29,54715.38,54025.63,54552.527,60572.004,69711.64,81347.76,100757.25,145405.9,264480.5
69,2271.0596,3027.2217,3801.491,4593.2427,5397.4717,6216.388,7052.724,7898.572,8753.696,9630.225,10530.457,11445.164,12386.435,13328.118,14295.383,15271.005,16251.149,17222.842,18209.69,19238.447,20281.752,21339.086,22372.85,23451.281,24502.367,25641.062,26757.518,27923.56,29049.652,30191.75,31323.154,32448.316,33557.336,34752.19,35903.137,37049.14,38213.53,39371.28,40519.527,41621.01,42752.117,43968.113,44980.875,45893.38,46852.195,47988.984,49015.43,50018.203,51022.668,51980.406,52522.977,53289.246,54057.402,54793.53,55687.24,56633.81,57273.062,58130.863,58855.01,59427.914,60076.03,61019.715,62345.23,63154.176,63404.527,64217.86,65595.25,65944.96,66219.56,67022.22,68151.695,69131.586,69809.13,70274.414,71077.49,71833.23,72366.22,73086.52,73929.73,75057.766,76220.13,76957.4,78261.14,79379.45,80353.1,82061.12,84413.9,86777.71,90018.05,94013.414,98007.36,103728.62,106319.445,112001.09,119794.625,129926.29,147463.5,170132.97,207646.28,346141.44
70,1923.1682,2779.4832,3658.1995,4564.5894,5472.4985,6396.722,7328.45,8266.499,9200.429,10155.588,11150.426,12129.623,13100.165,14113.975,15157.002,16165.048,17210.205,18283.645,19347.041,20414.27,21457.043,22520.16,23609.885,24708.242,25886.12,26968.686,27978.25,29147.105,30176.893,31345.408,32438.57,33601.066,34741.195,35851.79,36982.414,38109.125,39226.277,40396.504,41654.406,42765.066,43795.848,44793.67,45958.316,46889.61,47868.316,48619.48,49494.43,50409.695,50984.05,51587.035,52631.4,53408.3,54415.72,55734.12,57193.324,58160.992,58967.984,59465.72,60563.754,60389.945,59805.82,58634.234,57403.42,56747.61,56838.93,57493.33,58384.2,58615.277,58648.33,57880.41,58178.44,58923.45,57742.848,57854.543,57940.22,56542.062,56224.36,55726.23,55061.484,53394.332,52799.184,52906.207,53098.44,52908.977,51555.902,51908.85,50767.895,51754.414,50409.836,49729.125,50003.74,49753.91,47319.785,47334.71,54648.832,62592.74,72295.33,92742.12,133201.25,244891.94
71,1923.1682,2753.1338,3625.8748,4526.157,5411.02,6319.916,7257.9614,8216.092,9174.608,10152.529,11118.8125,12078.244,13060.001,14066.707,15070.962,16105.849,17173.254,18174.322,19231.363,20297.055,21302.434,22330.639,23411.701,24504.24,25561.625,26606.281,27691.553,28732.668,29927.6,31032.96,32124.469,33221.516,34351.996,35661.816,36742.68,37890.06,39163.12,40354.914,41494.973,42618.92,43621.547,44627.543,45515.3,46582.875,47470.105,48077.418,48779.38,49049.85,49962.332,50878.61,51576.95,52705.707,53776.203,54784.37,56027.53,56809.57,57946.59,58748.19,59853.527,59913.203,60047.246,59969.285,59740.02,58792.99,57803.07,58456.562,59071.49,59580.188,59393.105,58870.168,59139.82,59840.438,58635.895,58948.957,59835.055,59327.617,58929.156,58501.547,57381.586,55858.723,55810.848,56197.484,55932.668,56304.594,56673.098,55242.945,54751.844,55141.668,55060.7,53766.15,54642.508,53710.477,51253.426,48942.15,53638.184,59644.41,67604.305,88226.91,127817.53,246753.73
72,2470.546,3275.4568,4087.3271,4926.2773,5778.2607,6640.439,7517.6387,8399.761,9294.05,10179.234,11080.495,12012.828,12916.111,13866.838,14813.903,15760.321,16732.822,17703.303,18648.004,19638.824,20685.615,21664.818,22703.754,23726.07,24769.455,25859.514,26969.15,28021.158,28993.727,30037.502,31116.941,32156.54,33206.227,34194.684,35292.324,36447.39,37518.316,38586.29,39625.72,40510.504,41515.7,42659.01,43578.41,44490.09,45270.277,46298.18,47243.887,48445.91,49653.82,50930.266,52050.895,53199.535,53660.277,54295.445,55181.082,55930.047,56772.28,57092.99,57762.13,58428.566,58963.42,59657.574,59822.594,60383.89,61061.73,62045.805,62500.06,62913.805,63791.62,64923.535,65758.91,66445.195,66913.5,67624.31,68596.805,69817.01,71092.84,72245.164,73293.4,74353.66,75026.89,76757.0,78355.16,79281.86,80033.195,80779.25,82484.57,84663.266,87252.08,90801.74,94280.22,98798.85,102926.28,107184.48,113915.43,122850.46,136228.27,153116.36,190383.78,310298.38
73,2593.8613,3348.0369,4134.8276,4927.1743,5733.173,6547.6646,7388.9175,8233.136,9090.216,9978.228,10876.487,11783.931,12704.015,13653.556,14592.504,15567.411,16552.607,17562.19,18584.074,19608.334,20691.121,21734.72,22809.121,23942.994,25054.97,26209.164,27386.682,28565.443,29717.412,30889.74,32037.254,33138.613,34291.258,35428.457,36570.426,37739.17,38898.023,40003.76,41167.164,42304.977,43356.383,44457.08,45531.56,46694.004,47800.863,48890.594,49921.72,50968.21,52083.77,53251.34,54233.94,55197.816,56351.586,57367.707,58303.387,59152.688,60451.06,61568.07,62835.656,64069.312,65380.094,66653.55,67913.24,69374.84,70703.16,71927.11,73484.82,74884.65,76338.91,77847.36,79160.695,80641.95,81866.02,82903.46,84219.51,85522.55,86338.42,87080.06,88205.11,89437.05,90594.64,91829.01,93383.89,95726.375,97969.37,100932.04,103773.91,107093.99,109646.414,111734.76,112971.12,117651.5,121679.0,126494.79,131968.4,140479.75,152619.97,173077.38,220566.05,356338.75
74,2931.4355,3739.7903,4565.3613,5406.6685,6273.983,7140.0723,8027.883,8917.188,9832.207,10749.18,11697.363,12641.106,13613.644,14604.717,15586.104,16592.936,17594.12,18619.84,19668.16,20675.9,21733.373,22774.719,23851.117,24865.125,26007.281,27102.844,28282.152,29419.676,30546.193,31660.781,32771.32,33976.285,35094.293,36125.72,37171.625,38135.312,39266.188,40473.293,41580.574,42757.574,43957.82,45157.69,46390.44,47422.11,48555.42,49639.137,50812.793,51954.543,52855.984,53829.32,54598.63,55670.85,56390.3,57162.457,58206.25,59379.805,60698.79,61398.97,61475.96,61529.67,61605.363,61866.355,61630.234,61413.52,61408.906,62639.723,63489.547,63979.547,63120.33,63690.67,63267.523,63926.65,64597.12,65119.824,65556.555,65499.18,65534.617,65186.188,65271.617,65695.72,65694.69,67150.41,68017.05,68141.914,69211.15,70025.96,68912.9,70004.75,72195.484,73831.79,76100.37,79319.21,84026.46,89259.36,95362.36,104920.29,117029.695,138793.17,174539.0,277589.94
75,2931.4355,3729.7168,4549.714,5388.8604,6249.6587,7130.4585,8018.105,8919.271,9822.691,10738.939,11693.834,12643.597,13607.856,14571.78,15553.217,16553.807,17581.277,18585.129,19609.93,20644.7,21720.598,22738.934,23814.701,24917.395,25967.17,27053.69,28115.066,29290.89,30337.441,31525.855,32600.926,33757.33,34883.996,36011.035,37066.305,38235.086,39403.414,40582.883,41784.863,42898.473,43913.535,44999.855,46054.89,47258.895,48198.16,49261.64,50328.875,51171.883,52159.152,52980.44,53737.383,54668.88,55855.18,57067.1,58068.977,59195.37,60320.727,61209.29,61233.613,61436.93,61353.91,60511.43,60873.434,60893.1,61662.734,62629.574,63255.836,62438.133,61567.42,61675.54,61994.348,62882.707,63859.5,64602.457,64564.555,64567.367,63813.82,64168.23,64816.277,64887.086,64929.758,66373.61,67077.98,67484.45,68765.914,70029.29,70785.25,72356.055,74699.4,77056.41,80251.07,83454.98,84049.41,89946.32,95172.95,103812.28,115379.48,135263.47,172741.23,280057.8
76,2271.0596,3023.8936,3795.6987,4584.207,5394.1377,6214.209,7046.8105,7899.201,8768.584,9650.265,10550.519,11461.455,12383.599,13323.268,14271.952,15233.512,16204.029,17189.168,18210.938,19211.965,20246.014,21299.475,22361.633,23451.35,24550.895,25649.54,26765.646,27885.857,29005.186,30139.148,31299.885,32437.262,33616.27,34783.23,35937.06,36977.914,38049.37,39237.188,40255.168,41395.055,42620.668,43761.645,44853.17,46069.098,47082.574,48131.074,49184.26,50126.098,51174.94,52124.637,52921.168,53748.13,54599.203,55108.14,56027.67,56740.055,57692.062,58161.89,58116.01,58204.793,59004.0,59851.348,60744.758,61091.668,61909.215,62909.816,63115.902,63676.11,64184.25,65019.28,65689.69,66370.65,66898.055,67623.41,68434.7,69049.41,70077.1,71290.94,71789.72,72501.586,73228.625,73314.85,74744.984,75899.055,77457.74,79117.63,82019.98,84743.82,86451.266,90039.29,94790.87,99306.4,101995.07,105483.805,113330.39,123772.71,139045.92,159978.31,199119.9,333818.38
77,2195.3042,2935.9739,3707.857,4483.915,5278.1245,6080.7754,6879.9546,7692.9683,8519.415,9370.221,10232.913,11104.631,11988.655,12910.495,13824.169,14763.98,15708.519,16687.783,17653.514,18648.451,19644.719,20652.754,21649.785,22668.434,23706.385,24749.662,25807.934,26881.836,28026.148,29173.535,30293.477,31439.555,32569.445,33780.285,34937.707,36071.44,37257.32,38455.156,39658.54,40870.523,42070.95,43286.94,44449.992,45690.836,46905.97,47983.445,49028.188,50235.81,51322.453,52570.477,53917.156,55228.316,56208.508,57507.582,58452.223,59601.87,60802.215,61821.31,62915.305,63975.84,65061.09,66026.9,66915.766,68163.984,69837.92,70924.836,72298.01,73420.86,74581.875,75898.375,76626.516,77417.14,78499.39,78880.58,79358.95,79652.99,79896.22,80102.91,79685.484,80175.75,81415.5,82237.51,82291.77,83763.33,84932.555,86493.28,88728.21,90604.586,92580.47,93384.17,95384.766,98282.47,101053.75,104985.516,112560.99,121732.234,134215.39,156258.53,196313.02,320380.5
78,2751.4707,3555.5044,4371.7705,5213.241,6080.4956,6968.151,7881.039,8779.039,9688.853,10615.62,11541.148,12480.358,13425.8125,14337.27,15266.229,16220.517,17193.559,18165.148,19130.36,20160.285,21125.4,22080.762,23076.695,24015.824,24962.156,25994.164,27051.299,28114.143,29100.566,30155.799,31116.83,31973.676,32851.83,33831.977,34584.14,35513.754,36399.15,37081.168,37806.2,38657.49,39541.008,40513.47,41682.066,42622.92,43376.63,44038.383,44872.12,45689.688,46546.613,47330.47,47927.832,48487.51,49286.48,50101.152,49900.527,50254.086,50612.277,51043.11,51260.074,50819.598,50281.793,50520.11,50496.496,50393.145,50536.363,51031.996,51427.727,51574.887,51939.887,52048.676,52136.586,51891.36,51707.01,51584.594,51116.81,51026.883,50630.11,51311.95,51805.69,51756.027,51670.664,51722.277,52025.87,50992.727,52276.547,54112.363,55962.785,56665.69,58803.863,61483.805,64376.89,69621.81,74327.58,80872.58,85654.11,96081.555,108866.016,130390.5,167621.61,266974.0
79,2931.4355,3730.5078,4552.051,5392.6426,6252.129,7134.9233,8033.3945,8940.802,9858.7705,10799.429,11743.083,12686.309,13636.767,14624.656,15597.228,16569.863,17584.43,18620.848,19627.76,20686.188,21713.842,22757.97,23824.893,24904.2,25932.44,27099.354,28207.346,29301.33,30391.54,31468.912,32597.953,33665.04,34844.688,35906.836,37040.246,38281.863,39424.016,40530.938,41543.504,42707.055,43877.76,44898.61,46061.5,47137.633,47957.36,49053.668,50108.395,51275.5,52176.887,53155.715,53995.004,55072.902,55909.19,56885.766,58007.72,58985.59,59853.5,60093.39,60352.18,60582.457,59660.234,59298.21,59791.88,59939.758,60394.137,61059.934,61849.098,62633.094,62769.164,63093.29,63528.355,64812.438,65879.08,66090.055,66320.34,66300.5,65307.246,64930.25,64212.6,64346.79,64258.176,64843.832,64840.14,65270.207,66852.266,67690.82,66621.47,69829.39,72528.375,75000.664,77843.836,81167.12,83346.305,89917.29,95313.01,105041.664,117869.21,135792.84,173956.12,277967.3
